player_id,aces_per_svpt,df_rate,first_serve_in_pct,first_serve_won_pct,second_serve_won_pct,bp_faced_per_match,bp_saved_pct,return_points_won_pct,bp_converted_pct,win_rate,avg_rank,matches_played,rank_band,aces_per_svpt_zscore,df_rate_zscore,first_serve_in_pct_zscore,first_serve_won_pct_zscore,second_serve_won_pct_zscore,bp_faced_per_match_zscore,bp_saved_pct_zscore,return_points_won_pct_zscore,bp_converted_pct_zscore
105453,0.04054536124918669,0.02762415685817083,0.6297543487400133,0.6930594846962179,0.5534200401515534,6.553571428571429,0.5605189525155588,0.3732806564346595,0.44389461402377867,0.6071428571428571,69.66071428571429,112,high,-1.233004153444241,-0.7427486151384345,0.6086493468027578,-1.0325703475984862,1.8450082554476492,0.071315146029202,-0.7826576788631757,1.1185050351177783,1.3296374601928305
105526,0.12612067334923013,0.04547053771291695,0.5737708352165954,0.7618147449156747,0.4797034812354253,6.104972375690608,0.6041148771863057,0.3489206193675475,0.35424870701562433,0.43646408839779005,45.13812154696133,181,top,0.9207320306346704,0.9932257302549172,-1.7726328079319225,0.612332254569909,-1.5786523545006388,0.18418876256581954,0.015600170922605405,-0.7342910723963623,-1.8797846789419428
105539,0.055667878509687935,0.03068642621939276,0.5993124799363324,0.6875236092475695,0.4780692344589923,6.958333333333333,0.5870680737702014,0.3334091403547675,0.4258822870183589,0.3125,97.875,48,low,-0.7320117419811836,-0.6869627663194645,-0.402183695967486,-0.6718086221792172,-0.7386484624095492,0.07434989353721441,-0.062129513617976174,-0.2341013109483425,0.558793651925946
105550,0.06864123349049411,0.027906346630272756,0.6508654181640177,0.6776729099297691,0.5259104502725813,7.571428571428571,0.5884512313083742,0.35906981092351986,0.40187420026992215,0.4142857142857143,95.32857142857142,70,low,-0.4672099557321716,-0.967517181153113,1.0102909397181359,-0.8912381763417789,1.0083871420784343,0.5756828011320674,-0.032585937200464876,0.822487182030768,0.021669955966206956
105554,0.05864838605183286,0.032791134039125966,0.6055622307443088,0.7247530272296064,0.5161015850836107,6.924242424242424,0.5806527822808614,0.37086849141125666,0.4236381116397879,0.4898989898989899,40.207070707070706,198,top,-0.7690170275760008,-0.12565789959172094,-0.8070025335375183,-0.31796076680216007,-0.31208901849917264,0.9273175337539943,-0.6250808052222298,0.19608755433255315,0.10649284415364929
105575,0.0440503069421872,0.0403946599507601,0.5885137841135915,0.7021099797366653,0.5019956694968927,7.184782608695652,0.5937610849295631,0.35614821088000076,0.43135524885830884,0.44565217391304346,95.6195652173913,92,low,-0.9691403573240408,0.29275301024727685,-0.6980520687989435,-0.34688947989166735,0.13508213136452463,0.25951928743569364,0.08082996944357093,0.702189118159102,0.6812381233293967
105577,0.12297586359832961,0.042247719407865286,0.6020837000682543,0.7699578910618611,0.49597625231602355,5.857142857142857,0.6356294867922775,0.3277966826426613,0.3883751542575072,0.4835164835164835,118.7032967032967,91,low,0.6418252266875503,0.47975629377725143,-0.3262563428270407,1.164458745512612,-0.08473118137026578,-0.8261024162205313,0.9751187946660838,-0.4651965280454521,-0.2803390113494008
105583,0.04540287580924417,0.01820475267676883,0.6875545152318296,0.6707739147586429,0.496818926781466,7.243055555555555,0.5530203429299154,0.33845274428878014,0.40345688580879413,0.4027777777777778,44.30555555555556,144,top,-1.1007323043870985,-1.4128212193286565,1.6834270576671388,-1.67290043951118,-0.9830774888878114,1.2165008267721782,-1.3796416527499111,-1.178028270296824,-0.4711964367060976
105657,0.156001115026787,0.038680055254554785,0.5829184954383685,0.7769768029568654,0.5237306059025795,5.649122807017544,0.5398533655886597,0.3365146805933669,0.41098901098901097,0.43859649122807015,99.35087719298245,57,low,1.3159103482707124,0.11972202253833326,-0.851354743773291,1.3208087322637072,0.9287849484077167,-0.9962020844080541,-1.0706128574853873,-0.10622943512201638,0.22559211239248758
105676,0.07484848420119747,0.038185994086542094,0.594861881631901,0.7083424001513731,0.48787417548970785,6.908571428571428,0.5489524829498091,0.38822375669388326,0.4480957656190321,0.5028571428571429,38.27428571428572,175,top,-0.3633082293822684,0.35040712268095564,-1.1320144079147563,-0.7298869483282492,-1.2943325499493896,0.9131029682674768,-1.4907229740632195,0.9317838372345799,0.8065952391770141
105683,0.2296392281690823,0.05171219537183039,0.6222588595741745,0.829020288070062,0.5566218720268691,3.7777777777777777,0.6369203712953713,0.3450872765400813,0.38547341774800786,0.5952380952380952,57.182539682539684,126,high,3.0584557567700066,0.9697538455949557,0.3406868687657961,2.6011240809219482,1.9666794724638965,-2.8752186819562504,1.1807848986964644,-0.21394912709368374,-0.49404793399613905
105732,0.10109499509276265,0.04315312090058474,0.5942043207856651,0.7469967126994782,0.5206014349476112,6.37037037037037,0.5915199141118916,0.34580761553913736,0.4213411167956623,0.49074074074074076,87.39814814814815,108,mid,0.572643930164712,0.49289005626374793,-0.7423687712568366,0.873565744644688,0.7154215387545353,-0.5497495462700313,0.16408496718340376,-0.16246991585575582,0.6920468532552562
105777,0.09095157027215618,0.04514321406637788,0.6250710867904637,0.7619086647206417,0.5113068962211798,5.984496124031008,0.6117565540632259,0.36969329034727844,0.4168797610083756,0.6085271317829457,20.910852713178294,258,top,0.0399710370038511,0.9643413221867915,-0.21444150548992438,0.6146897529424751,-0.4789322459930787,0.07490932654663093,0.2242719464234604,0.1462703351571838,-0.08696550910765648
105807,0.060242862920804746,0.023409475897005715,0.6679397618562251,0.7088991464406034,0.5439433826166097,6.432584269662922,0.6306068173892412,0.37358923343936246,0.4420622300770046,0.5898876404494382,73.53370786516854,178,mid,-0.6444881923604853,-0.8525158886131878,1.6609794066389987,-0.16654610637138167,1.736326785473239,-0.47259350586222676,1.087415586833068,1.405167365912017,1.4234672526535037
105815,0.11163273778309576,0.032767480612972695,0.601646463306799,0.741842922401802,0.48493700095920406,7.0519480519480515,0.637404281154281,0.3338901710061195,0.37181049121375287,0.37662337662337664,79.32467532467533,77,mid,0.8866012304427511,-0.21482638524306202,-0.49979804260692423,0.7328607366176759,-0.8444314904927039,0.2955251550242725,1.2479887175742148,-0.8349372437289442,-1.0563008080736018
105870,0.0701888104291152,0.022474958782658577,0.6476149331261767,0.6732107875167288,0.49528510497622824,8.136363636363637,0.6063828532578532,0.32843235024617184,0.33261675824175824,0.36363636363636365,75.04545454545455,44,mid,-0.3481626015600203,-0.9161973861788076,0.9985077459939812,-1.1408835432513542,-0.39183713828266914,1.640388820562741,0.5151848410741181,-1.1429064675238891,-2.4397735701330094
105882,0.09902047455790193,0.039894477804502206,0.5553489883596298,0.7403483985611261,0.4865909117779346,6.979591836734694,0.5495710135906214,0.35528734794611666,0.4013914615477115,0.3673469387755102,98.42857142857143,49,low,0.15286691038615913,0.24227664622417291,-1.6067186629952845,0.5048915890290664,-0.42745917858868987,0.09173314276033732,-0.8630485935305354,0.6667427385511665,0.010869828102059
